time,x,y,z,absolute
2.449275417E0,-3.727648949E-1,6.856780832E-2,-1.374271095E-2,3.792678121E-1
2.459230417E0,-3.895575501E-1,5.151714019E-2,-6.778794050E-2,3.987534394E-1
2.469185417E0,-1.529915867E-2,1.273917343E-1,-1.034173644E-1,1.647964486E-1
2.479140417E0,3.479158363E-1,1.511774309E-1,5.999827981E-3,3.793890388E-1
2.489095417E0,2.817189780E-1,1.098022863E-1,-6.720088005E-2,3.097387334E-1
2.499051417E0,1.930498995E-1,-6.689164457E-3,-1.016292858E-1,2.182693757E-1
2.509006417E0,1.255739080E-1,-1.871054739E-1,-1.180915368E-1,2.544069099E-1
2.518961417E0,-8.372565052E-2,-2.765607471E-1,-5.521525741E-3,2.890092017E-1
2.528916417E0,3.637777610E-1,-1.806523771E-1,-1.448723692E-1,4.312279491E-1
2.538871417E0,-9.149156604E-4,-1.324854448E-1,1.634823024E-2,1.334934260E-1
2.548826417E0,-2.182348989E-1,-1.436497118E-2,-1.075881833E-1,2.437376472E-1
2.558782417E0,-7.446474815E-3,-8.230673228E-2,9.772451520E-3,8.321868165E-2
2.568737417E0,4.816300004E-1,-2.262223417E-1,-1.567580044E-2,5.323436258E-1
2.578692417E0,-2.015964092E-1,-5.140203226E-2,-1.083301950E-1,2.345606793E-1
2.588647417E0,-4.039030907E-2,-3.973379923E-2,-5.791082382E-3,5.695338886E-2
2.598602417E0,2.603179266E-2,-7.834691562E-2,-6.566423178E-2,1.054878417E-1
2.608558417E0,-3.309943232E-1,-1.620516532E-1,-4.515453815E-2,3.712908733E-1
2.618513417E0,-3.976743442E-2,-1.169941606E-1,-5.009894371E-2,1.333378664E-1
2.628468417E0,-2.803910206E-1,1.037151932E-2,-3.214155972E-2,2.824177273E-1
2.638423417E0,-3.091073910E-1,-5.532562817E-2,-8.557867885E-2,3.254719874E-1
2.648378417E0,-2.553380860E-3,-7.481855038E-2,-5.399085045E-2,9.230030968E-2
2.658333417E0,1.641661160E-1,8.077163261E-4,1.540741324E-3,1.641753329E-1
2.668289417E0,-1.464806184E-1,1.216512074E-4,-1.235996139E-1,1.916597269E-1
2.678244417E0,-3.999326028E-2,-4.763812016E-2,-3.723156095E-2,7.249165808E-2
2.688199417E0,5.905801099E-1,-1.300114879E-1,-4.322495699E-2,6.062641751E-1
2.698154417E0,4.353056172E-1,-4.990740172E-2,-8.408997774E-2,4.461533967E-1
2.708109417E0,-4.968706219E-2,-1.113122110E-1,-2.286846042E-2,1.240249126E-1
2.718064417E0,3.186358674E-1,-1.025726062E-1,-6.852118134E-2,3.416798323E-1
2.728020417E0,1.076073987E0,1.472201633E-1,-7.001280606E-2,1.088352330E0
2.737975417E0,5.149822262E-1,1.938283467E-1,-2.689660728E-2,5.509079312E-1
2.747930417E0,3.198906068E-1,2.803596580E-3,-9.649016798E-2,3.341380149E-1
2.757885417E0,-1.125341055E-1,-1.848626465E-1,-7.012975037E-2,2.275001205E-1
2.767840417E0,-2.553219788E-1,-1.470744489E-1,-1.263817191E-2,2.949235999E-1
2.777796417E0,-2.620931459E-1,-8.166022209E-2,-3.208951950E-2,2.763891211E-1
2.787751417E0,-4.535606244E-1,-9.631185531E-2,-7.249787271E-2,4.693071010E-1
2.797706417E0,-7.282522177E-1,2.764409614E-2,-2.100261390E-2,7.290792813E-1
2.807661417E0,-2.313958850E-2,6.601805228E-2,-4.480078161E-2,8.307185935E-2
2.817616417E0,-2.895308399E-1,7.299209491E-2,-9.688543975E-2,3.139151822E-1
2.827571417E0,-2.144613617E-1,1.019042329E-1,-1.620263457E-2,2.379930119E-1
2.837527417E0,-1.231608626E-1,1.075366821E-1,-6.021170318E-2,1.742360045E-1
2.847482417E0,9.510688120E-2,-3.986731674E-2,-1.651195228E-2,1.044383376E-1
2.857437417E0,-4.054440147E-2,5.387323462E-2,-3.523415208E-2,7.607640483E-2
2.867392417E0,9.314671179E-2,-4.177279185E-2,-5.904342949E-2,1.179296512E-1
2.877347417E0,-9.174050394E-1,-1.182742714E-1,-1.027490276E-1,9.306869357E-1
2.887302417E0,7.869699025E-2,-1.419849684E-2,-4.287470877E-2,9.073617933E-2
2.897258417E0,2.512143646E-1,-1.295124646E-1,-7.086533010E-2,2.913829619E-1
2.907213417E0,-1.381988963E-1,-1.163729487E-1,-9.825368822E-2,2.056584192E-1
2.917168417E0,-1.562776648E-2,-1.541453771E-1,-1.980978191E-2,1.561968368E-1
2.927123417E0,5.467003378E-1,-9.382155014E-3,-8.461681187E-2,5.532895165E-1
2.937078417E0,-2.412892277E-1,1.111753861E-1,-1.860057771E-2,2.663201820E-1
2.947034417E0,-5.773208906E-1,-6.637955639E-2,-3.536629915E-2,5.821996490E-1
2.956989417E0,-1.035714093E0,-1.597260328E-1,-3.671466708E-2,1.048600998E0
2.966944417E0,1.638506478E0,1.729686972E-1,-9.912199974E-2,1.650589840E0
2.976899417E0,2.959326091E-1,-2.985887525E-2,-5.300734878E-2,3.021215659E-1
2.986854417E0,-1.318805430E0,-1.681724089E-1,-5.195134163E-2,1.330499404E0
2.996809417E0,-4.475375903E-1,4.323013726E-2,-4.176666141E-2,4.515564123E-1
3.006765417E0,1.681238222E-1,4.148594480E-2,-1.467885017E-2,1.737877207E-1
3.016720417E0,-1.083031881E-1,-1.486277800E-1,-6.827442884E-2,1.961662437E-1
3.026675417E0,-3.345789222E-1,-2.268256829E-1,-1.709608912E-2,4.045803034E-1
3.036630417E0,-2.455105337E-1,-8.163704337E-2,-6.156650305E-2,2.659519943E-1
3.046585417E0,6.816531889E-2,-2.786667315E-1,-1.248860013E-1,3.128868346E-1
3.056540417E0,-2.261499093E-1,-3.072889435E-1,-2.145284951E-2,3.821393738E-1
3.066496417E0,-2.484975838E-1,-1.421538890E-1,-4.779747963E-2,2.902470953E-1
3.076451417E0,-6.873952003E-2,-4.211791690E-3,-5.228521764E-2,8.646736256E-2
3.086406417E0,-8.102655568E-1,4.255034819E-2,-1.109526712E-1,8.189330253E-1
3.096361417E0,-4.913613387E-1,3.454531125E-2,3.262746334E-3,4.925850071E-1
3.106316417E0,1.718478956E-1,7.354426393E-2,-4.643390894E-2,1.926046881E-1
3.116272417E0,-3.045032934E-1,-1.263835235E-2,-9.103939354E-2,3.180725622E-1
3.126227417E0,-1.097180827E0,1.320288275E-2,-1.753813863E-2,1.097400415E0
3.136182417E0,-2.342194141E-1,-1.686222791E-3,-7.127521992E-2,2.448300109E-1
3.146137417E0,-3.736389805E-1,7.008253410E-2,-2.591895282E-2,3.810373229E-1
3.156092417E0,-6.331979797E-1,2.656161207E-2,-4.807580709E-2,6.355757106E-1
3.166047417E0,-5.857128145E-1,5.459863197E-2,-5.197063744E-2,5.905433590E-1
3.176003417E0,-9.805340646E-1,1.255230007E-2,-9.133994043E-2,9.848591761E-1
3.185958417E0,-1.604200425E0,7.930876432E-2,-5.346810937E-2,1.607049384E0
3.195913417E0,-3.220813392E-1,7.443363913E-2,-4.628246605E-2,3.337945811E-1
3.205868417E0,-2.012170163E-1,3.069934170E-2,-7.337437034E-2,2.163666690E-1
3.215823417E0,-4.940859950E-1,2.270268272E-3,-1.708848774E-2,4.943866311E-1
3.225778417E0,-4.191494314E-1,1.104718793E-2,-3.789814353E-2,4.210042226E-1
3.235734417E0,-3.842510922E-1,-1.847811509E-6,-7.592375636E-2,3.916801229E-1
3.245689417E0,-8.533008447E-1,7.559452157E-2,-5.107835233E-2,8.581642392E-1
3.255644417E0,-6.393676693E-1,4.415250812E-2,-4.494286895E-2,6.424642574E-1
3.265599417E0,-6.990223521E-1,3.140130450E-2,-7.967240632E-2,7.042485236E-1
3.275554417E0,-9.935870965E-1,6.327140495E-2,-5.212734282E-2,9.969633137E-1
3.285510417E0,-1.085337000E0,4.104846801E-2,-5.437150419E-2,1.087473053E0
3.295465417E0,-1.171464659E0,5.314134138E-2,-5.781492949E-2,1.174093700E0
3.305420417E0,-1.221540214E0,1.025139330E-1,-4.449380279E-2,1.226641471E0
3.315375417E0,-1.192018499E0,1.261770117E-1,-4.913532257E-2,1.199684551E0
3.325330417E0,-1.496084384E0,1.494036415E-1,-7.443447053E-2,1.505367206E0
3.335285417E0,-8.037236919E-1,1.217826099E-1,-5.976497591E-2,8.150917920E-1
3.345241417E0,-4.395917998E-2,3.176868780E-2,-5.527431428E-2,7.743971106E-2
3.355196417E0,-9.604923310E-2,2.310137603E-2,-4.749108553E-2,1.096108204E-1
3.365151417E0,-4.978127545E-2,8.965844109E-3,-6.021404207E-2,7.864027345E-2
3.375106417E0,-1.331623422E-2,-7.918717421E-3,-5.332719147E-2,5.553213061E-2
3.385061417E0,-1.972520742E-2,-1.295982816E-3,-5.362481475E-2,5.715228898E-2
3.395016417E0,-1.377905505E-3,-8.951630350E-3,-4.599010527E-2,4.687344763E-2
3.404972292E0,3.884556605E-3,-8.946153154E-3,-4.105037749E-2,4.219309100E-2
3.414927292E0,5.198311759E-3,-1.788286168E-2,-5.287637115E-2,5.606005541E-2
3.424882292E0,8.913299111E-3,-1.389556310E-2,-5.557193756E-2,5.797218143E-2
3.434837292E0,1.017955934E-2,-1.300132283E-2,-5.422532380E-2,5.668371516E-2
3.444792292E0,1.118324761E-2,-8.092745177E-3,-4.958614290E-2,5.147177012E-2
3.454747292E0,-1.835756195E-3,-7.571262619E-3,-5.527489901E-2,5.582121889E-2
3.464703292E0,-5.443666410E-3,-1.242384862E-2,-5.811956942E-2,5.968140303E-2
3.474658292E0,-2.556973700E-3,-1.129870043E-2,-5.288104892E-2,5.413505408E-2
3.484613292E0,-5.160967237E-3,-8.846620296E-3,-5.093509555E-2,5.195461704E-2
3.494568292E0,-5.119470279E-3,-7.951071253E-5,-5.303132236E-2,5.327791709E-2
3.504523292E0,-1.133472704E-2,-1.380655067E-2,-5.138474643E-2,5.440118606E-2
3.514479292E0,-9.048369792E-3,-1.033506787E-2,-4.854124546E-2,5.044738977E-2
3.524434292E0,-2.429741942E-3,-1.017293554E-2,-5.827159703E-2,5.920279794E-2
3.534389292E0,-4.823039286E-4,-9.403446531E-3,-6.111626744E-2,6.183733152E-2
3.544344292E0,1.217865385E-3,-1.439825006E-2,-5.692556798E-2,5.873085298E-2
3.554299292E0,9.757984229E-3,-1.598453343E-2,-6.096774817E-2,6.377922766E-2
3.564254292E0,-3.670680989E-4,-8.698541843E-3,-5.707584143E-2,5.773604631E-2
3.574210292E0,1.560863969E-3,-5.503394804E-3,-5.677646399E-2,5.706391604E-2
3.584165292E0,1.599752521E-3,3.353677390E-3,-5.153735876E-2,5.167113032E-2
3.594120292E0,-1.330465400E-3,-9.417632881E-3,-4.584977210E-2,4.682588545E-2
3.604075292E0,-7.820317461E-3,-1.069144881E-2,-4.150821447E-2,4.357058999E-2
3.614030292E0,-9.361693757E-3,-1.196084507E-2,-5.288514197E-2,5.502309847E-2
3.623985292E0,-8.456627000E-3,-1.118096811E-2,-5.273486853E-2,5.456642692E-2
3.633941292E0,-1.072364276E-2,-1.155743059E-2,-5.932117224E-2,6.138055222E-2
3.643896292E0,8.155769482E-4,-1.422570695E-2,-5.782370031E-2,5.955347363E-2
3.653851292E0,6.720839920E-3,-1.863257980E-2,-6.156650305E-2,6.467439228E-2
3.663806292E0,-5.320609929E-3,-1.001551525E-2,-5.677646399E-2,5.789806818E-2
3.673761292E0,-8.642961318E-4,-1.629982398E-2,-5.453113317E-2,5.692166332E-2
3.683717292E0,-2.235018241E-3,-1.217156182E-2,-5.647767127E-2,5.781755421E-2
3.693672292E0,-4.359400766E-3,-1.179106111E-2,-5.632798254E-2,5.771373420E-2
3.703627292E0,-4.628016371E-3,-5.813781456E-3,-5.393237829E-2,5.444189580E-2
3.713582292E0,-3.277862300E-3,-8.802496658E-3,-5.512930334E-2,5.592377325E-2
3.723537292E0,-9.844728587E-3,-7.987634623E-3,-5.258342564E-2,5.409008819E-2
3.733492292E0,9.163683280E-6,-6.563604637E-3,-5.527782261E-2,5.566613569E-2
3.743448292E0,4.663113370E-3,-1.195886021E-2,-5.213435948E-2,5.369125070E-2
3.753403292E0,6.364420149E-3,-1.850909391E-2,-5.812190831E-2,6.132901945E-2
3.763358292E0,5.921137249E-3,-8.966102209E-3,-6.081689000E-2,6.175876427E-2
3.773313292E0,7.832619455E-3,-6.402609777E-4,-5.482992589E-2,5.539025758E-2
3.783268292E0,-1.130426670E-3,-3.653223852E-3,-5.288397253E-2,5.302205635E-2
3.793223292E0,-1.823056773E-3,-1.007703435E-2,-6.006844640E-2,6.093511639E-2
3.803179292E0,4.796128389E-3,-1.327918892E-2,-5.542751133E-2,5.719745378E-2
3.813134292E0,-9.610972437E-3,-1.676477127E-2,-4.255369663E-2,4.673591172E-2
3.823089292E0,-1.096085699E-2,-8.836616075E-3,-5.497786045E-2,5.675201591E-2
3.833044292E0,-1.242066463E-2,-1.041962866E-2,-5.632447422E-2,5.861132968E-2
3.842999292E0,-1.333510520E-2,-1.159122338E-2,-4.973817050E-2,5.278320846E-2
3.852955292E0,-4.842622890E-3,-7.505303286E-3,-5.587423861E-2,5.658366473E-2
3.862910292E0,-7.594966684E-3,-9.239815855E-3,-4.793605864E-2,4.940570244E-2
3.872865292E0,-1.613383843E-3,-6.918761318E-3,-4.927682519E-2,4.978632108E-2
3.882820292E0,-6.633058595E-3,-3.340139715E-3,-6.004213393E-2,6.049968468E-2
3.892775292E0,-1.491892406E-2,-7.952740907E-3,-5.342133164E-2,5.603266063E-2
3.902730292E0,-4.334142622E-2,5.582275114E-3,-4.089542627E-2,5.985045457E-2
3.912686292E0,-9.174376376E-2,1.712431336E-2,-8.896538615E-3,9.375131304E-2
3.922641292E0,-7.149981695E-2,8.129118399E-3,-3.885474801E-3,7.206527114E-2
3.932596292E0,-8.220282543E-2,1.650246883E-2,-2.212527931E-2,8.671311303E-2
3.942551292E0,7.535467610E-2,-2.027481371E-2,-1.065789539E-1,1.320926519E-1
3.952506292E0,8.828255927E-2,-3.691195579E-2,-1.191785342E-1,1.528392154E-1
3.962461292E0,3.938024824E-2,-1.882844782E-2,-9.784730673E-2,1.071420078E-1
3.972417292E0,-5.732913550E-2,4.154058429E-3,-7.218972445E-3,5.793098948E-2
3.982372292E0,1.822507683E-2,-1.862246823E-2,-7.861990750E-2,8.282535604E-2
3.992327292E0,1.681958891E-2,-1.380555481E-2,-5.736352444E-2,6.135198327E-2
4.002282292E0,2.008202462E-2,-5.774746723E-3,-5.167769194E-2,5.574243676E-2
4.012237292E0,1.946881615E-2,-1.051581992E-2,-5.841368437E-2,6.246419608E-2
4.022192292E0,1.618242513E-2,-1.715181583E-2,-5.467146635E-2,5.954011171E-2
4.032148292E0,4.826492798E-3,-9.712677444E-3,-5.662502110E-2,5.765435066E-2
4.042103292E0,4.196254313E-3,-1.507934562E-2,-5.888672411E-2,6.093144912E-2
4.052058292E0,-5.403028261E-3,-1.178180150E-2,-5.261967838E-2,5.419256511E-2
4.062013292E0,-1.050680699E-2,-6.996691455E-3,-5.607187450E-2,5.747522766E-2
4.071968292E0,-6.376681030E-3,-9.875716546E-3,-5.876451731E-2,5.992879385E-2
4.081924292E0,-6.149790790E-3,-1.717631247E-2,-5.621220767E-2,5.909871342E-2
4.091879292E0,-7.920601778E-3,-1.711931125E-2,-5.455218315E-2,5.772129102E-2
4.101834292E0,-1.208920972E-2,-1.644893026E-2,-5.498429239E-2,5.865141693E-2
4.111789292E0,4.536945987E-3,-1.849577551E-2,-5.706648588E-2,6.016029755E-2
4.121744292E0,2.235664632E-3,-1.018867049E-2,-4.807346821E-2,4.919212893E-2
4.131699292E0,6.312526111E-3,-6.326431520E-3,-5.659636974E-2,5.729765082E-2
4.141655292E0,3.918146119E-3,-9.912928592E-3,-5.749099374E-2,5.847078230E-2
4.151610292E0,8.176782914E-3,-8.614360210E-3,-5.973457038E-2,6.090390693E-2
4.161565292E0,6.875229254E-3,-3.800621652E-3,-6.482164800E-2,6.529593825E-2
4.171520292E0,3.624104261E-3,-1.031695064E-2,-4.970718026E-2,5.089575004E-2
4.181475292E0,-4.709859118E-3,-1.028555611E-2,-5.015624642E-2,5.141618901E-2
4.191430292E0,-1.073526867E-2,-1.468332010E-2,-4.686660290E-2,5.027250093E-2
4.201386292E0,-1.112167826E-2,-1.143955894E-2,-5.105905652E-2,5.349376121E-2
4.211341292E0,-5.355026275E-3,-1.213917829E-2,-5.240742445E-2,5.406083697E-2
4.221296292E0,-1.101891344E-2,-3.305675404E-3,-5.076143324E-2,5.204869881E-2
4.231251292E0,-1.228151003E-2,-9.110156132E-3,-5.060999036E-2,5.286966576E-2
4.241206292E0,2.480279244E-3,-9.453960992E-3,-5.030885875E-2,5.124949202E-2
4.251161292E0,2.051495612E-3,-3.165543226E-3,-6.213426769E-2,6.224866681E-2
4.261117292E0,3.288894352E-3,-6.196993352E-3,-5.644726574E-2,5.688157314E-2
4.271072292E0,8.134098239E-3,-7.488003750E-3,-6.019065320E-2,6.119761832E-2
4.281027292E0,7.625737656E-3,-1.420019390E-2,-6.333996356E-2,6.535861355E-2
4.290982292E0,3.698089812E-3,-2.161337842E-2,-5.676360011E-2,6.085162522E-2
4.300937292E0,2.045611851E-3,-2.018996056E-2,-5.542634189E-2,5.902455769E-2
4.310893292E0,2.923808824E-3,-1.029717745E-2,-5.529068649E-2,5.631732002E-2
4.320848292E0,5.995351207E-3,-5.580676266E-3,-6.219917178E-2,6.273615508E-2
4.330803292E0,1.416511746E-2,-7.393338243E-3,-5.415632665E-2,5.646432254E-2
4.340758292E0,4.665986728E-3,-9.782195357E-3,-5.239280641E-2,5.350204615E-2
4.350713292E0,-1.147929031E-2,-2.213244215E-3,-4.070656121E-2,4.235205640E-2
4.360668292E0,-2.562960701E-2,-1.516869610E-2,-4.676953912E-2,5.544687445E-2
4.370624292E0,9.768943191E-3,-1.663208515E-2,-6.531164467E-2,6.810043640E-2
4.380579292E0,-4.796872996E-3,-1.116869810E-2,-6.006435335E-2,6.128194147E-2
4.390534292E0,-4.942761026E-3,-8.261412224E-3,-6.290142238E-2,6.363388057E-2
4.400489458E0,1.767119933E-3,-7.037880064E-3,-5.151747823E-2,5.202600342E-2
4.410444458E0,-1.503501870E-3,-4.493498434E-3,-4.747588277E-2,4.771175422E-2
4.420399458E0,-5.216812715E-5,-1.017470570E-2,-5.750034928E-2,5.839364285E-2
4.430355458E0,3.980784416E-3,-1.224956733E-2,-4.372898698E-2,4.558643270E-2
4.440310458E0,1.063900888E-3,-7.122568761E-3,-5.660397112E-2,5.706025252E-2
4.450265458E0,1.006515948E-2,-6.472602775E-3,-4.582696795E-2,4.736362543E-2
4.460220458E0,5.151104629E-3,-9.024188358E-3,-5.690451801E-2,5.784543218E-2
4.470175458E0,3.865795266E-3,-9.683790829E-3,-6.424043477E-2,6.508113119E-2
4.480131458E0,4.192069899E-3,-1.115334002E-2,-5.017027974E-2,5.156575814E-2
4.490086458E0,-1.476915311E-3,-1.863685786E-2,-5.690685689E-2,5.989911611E-2
4.500041458E0,1.529503707E-3,-1.132386173E-2,-5.301202655E-2,5.422955084E-2
4.509996458E0,1.874215342E-3,-8.520839021E-3,-5.300910294E-2,5.372227076E-2
4.519951458E0,3.732972108E-3,-1.638625085E-3,-6.228746474E-2,6.242073723E-2
4.529906458E0,6.803235412E-4,-5.199965425E-3,-5.180808485E-2,5.207283491E-2
4.539862458E0,5.071966220E-3,-4.670420105E-3,-5.659520030E-2,5.701363313E-2
4.549817458E0,4.403136112E-3,4.976848466E-4,-5.704309702E-2,5.721494748E-2
4.559772458E0,-2.778889239E-4,-7.674333500E-3,-4.701336801E-2,4.763642922E-2
4.569727458E0,-1.007712800E-3,-1.851575882E-2,-6.138348520E-2,6.412317105E-2
4.579682458E0,-6.276328191E-3,-1.211811233E-2,-6.063445687E-2,6.215125342E-2
4.589637458E0,-8.896428980E-3,-8.423873456E-3,-5.509480476E-2,5.644063788E-2
4.599593458E0,-5.013494063E-3,-9.089065043E-3,-5.374058962E-2,5.473387615E-2
4.609548458E0,8.777949773E-4,-1.322298256E-2,-5.538482666E-2,5.694819414E-2
4.619503458E0,9.107458647E-3,-1.668650080E-2,-5.478607178E-2,5.799050589E-2
4.629458458E0,1.222674720E-2,-1.117547950E-2,-5.194432497E-2,5.452153323E-2
4.639413458E0,1.532222662E-2,-1.062435658E-2,-4.775537968E-2,5.126620592E-2
4.649368458E0,1.148215910E-2,-2.119229666E-3,-6.227986336E-2,6.336491531E-2
4.659324458E0,2.265978791E-3,-8.921640529E-4,-5.779504895E-2,5.784633350E-2
4.669279458E0,-9.821860492E-4,6.059382786E-4,-5.840140522E-2,5.841280666E-2
4.679234458E0,-4.617692381E-3,1.145243424E-3,-5.481530786E-2,5.502138349E-2
4.689189458E0,-1.651938921E-2,-1.882770778E-2,-5.406861842E-2,5.958849132E-2
4.699144458E0,-1.624073284E-2,-1.722138171E-2,-6.694418728E-2,7.100606736E-2
4.709099458E0,-7.957859505E-3,-1.635533370E-2,-4.763492703E-2,5.098931988E-2
4.719055458E0,-1.625383426E-2,-1.103882595E-2,-6.320489287E-2,6.618837730E-2
4.729010458E0,-1.543275727E-2,-7.474641949E-3,-5.332660675E-2,5.601577686E-2
4.738965458E0,-6.231670082E-4,-2.854356693E-2,-5.242438138E-2,5.969455011E-2
4.748920458E0,8.041090965E-3,-1.573025949E-2,-5.541698635E-2,5.816478817E-2
4.758875458E0,2.100248599E-2,-1.686026361E-3,-4.897920191E-2,5.331893963E-2
4.768831458E0,2.310848862E-2,6.816071877E-3,-5.781025171E-2,6.262975559E-2
4.778786458E0,4.603790626E-2,3.801231498E-3,-8.396777093E-2,9.583592609E-2
4.788741458E0,9.027044814E-2,-3.308897768E-2,-8.957349658E-2,1.314041306E-1
4.798696458E0,3.114775233E-2,-1.850717301E-2,-5.238929808E-2,6.369722507E-2
4.808651458E0,-1.588858427E-2,-1.212507074E-2,-3.395478129E-2,3.940040131E-2
4.818606458E0,-2.877104189E-2,-1.391936424E-2,-4.037385464E-2,5.149339463E-2
4.828562458E0,-4.000789203E-2,-8.144968122E-3,-4.428505719E-2,6.023402876E-2
4.838517458E0,-2.738550760E-2,-8.559534570E-3,-5.172154605E-2,5.914685101E-2
4.848472458E0,-2.334749356E-2,4.037881563E-3,-4.592227757E-2,5.167461195E-2
4.858427458E0,-2.643390980E-2,8.611596487E-3,-4.664382398E-2,5.430062151E-2
4.868382458E0,-2.179768905E-2,7.626648999E-3,-5.076611102E-2,5.577188405E-2
4.878337458E0,1.051667416E-2,-2.244421751E-3,-5.356400371E-2,5.463277732E-2
4.888293458E0,3.301255731E-2,-1.997035422E-2,-7.353867710E-2,8.304565622E-2